row	col	x	y	ground_height	water_level	flags	texture	ground_index	ground_tile	texture_variant	cliff	cliff_index	cliff_tile	layer_height
65	12	-1536.0	640.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
65	13	-1408.0	640.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
65	14	-1280.0	640.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
65	15	-1152.0	640.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
65	16	-1024.0	640.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
65	17	-896.0	640.0	0.0	0.0	9	78	14		4	2	2		0
65	18	-768.0	640.0	0.0	0.0	9	76	12		4	2	2		0
65	19	-640.0	640.0	0.0	0.0	9	73	9	Alvd	4	2	2		0
65	20	-512.0	640.0	0.0	0.0	9	44	12		2	2	2		0
65	21	-384.0	640.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
65	22	-256.0	640.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
65	23	-128.0	640.0	0.0	0.0	9	70	6	Zgrs	4	2	2		0
65	24	0.0	640.0	0.0	0.0	9	76	12		4	2	2		0
65	25	128.0	640.0	0.0	0.0	9	43	11		2	2	2		0
65	26	256.0	640.0	0.0	0.0	9	10	10		0	2	2		0
65	27	384.0	640.0	0.0	0.0	9	12	12		0	2	2		0
65	28	512.0	640.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
65	29	640.0	640.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
65	30	768.0	640.0	0.0	0.0	9	2	2	Zdrg	0	2	2		0
65	31	896.0	640.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
65	32	1024.0	640.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
65	33	1152.0	640.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
65	34	1280.0	640.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
65	35	1408.0	640.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
65	36	1536.0	640.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
65	37	1664.0	640.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
65	38	1792.0	640.0	0.0	0.0	9	76	12		4	2	2		0
65	39	1920.0	640.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
65	40	2048.0	640.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
65	41	2176.0	640.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
65	42	2304.0	640.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
65	43	2432.0	640.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
65	44	2560.0	640.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
65	45	2688.0	640.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
65	46	2816.0	640.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
65	47	2944.0	640.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
65	48	3072.0	640.0	0.0	0.0	9	12	12		0	2	2		0
65	49	3200.0	640.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
65	50	3328.0	640.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
65	51	3456.0	640.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
65	52	3584.0	640.0	0.0	0.0	9	44	12		2	2	2		0
65	53	3712.0	640.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
65	54	3840.0	640.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
65	55	3968.0	640.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
65	56	4096.0	640.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
65	57	4224.0	640.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
65	58	4352.0	640.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
65	59	4480.0	640.0	0.0	0.0	9	9	9	Alvd	0	2	2		0
65	60	4608.0	640.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
65	61	4736.0	640.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
65	62	4864.0	640.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
65	63	4992.0	640.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
65	64	5120.0	640.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
65	65	5248.0	640.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
65	66	5376.0	640.0	0.0	0.0	9	5	5	Zbkl	0	2	2		0
65	67	5504.0	640.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
65	68	5632.0	640.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
65	69	5760.0	640.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
65	70	5888.0	640.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
65	71	6016.0	640.0	0.0	0.0	0	81	1	Zdtr	5	2	2		0
65	72	6144.0	640.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
65	73	6272.0	640.0	0.0	0.0	9	77	13		4	2	2		0
65	74	6400.0	640.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
65	75	6528.0	640.0	0.0	0.0	9	6	6	Zgrs	0	2	2		0
65	76	6656.0	640.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
65	77	6784.0	640.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
65	78	6912.0	640.0	0.0	0.0	9	44	12		2	2	2		0
65	79	7040.0	640.0	0.0	0.0	9	34	2	Zdrg	2	2	2		0
65	80	7168.0	640.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
65	81	7296.0	640.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
65	82	7424.0	640.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
65	83	7552.0	640.0	0.0	0.0	7	16	0	Zdrt	1	2	2		0
65	84	7680.0	640.0	0.0	0.0	6	49	1	Zdtr	3	2	2		0
65	85	7808.0	640.0	0.0	0.0	4	68	4	Zsan	4	3	3		0
65	86	7936.0	640.0	0.0	0.0	4	76	12		4	19	3		1
65	87	8064.0	640.0	0.0	0.0	4	9	9	Alvd	0	19	3		1
65	88	8192.0	640.0	0.0	0.0	4	72	8	Ybtl	4	19	3		1
66	0	-3072.0	768.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
66	1	-2944.0	768.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
66	2	-2816.0	768.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
66	3	-2688.0	768.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
66	4	-2560.0	768.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
66	5	-2432.0	768.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
66	6	-2304.0	768.0	0.0	0.0	9	76	12		4	2	2		0
66	7	-2176.0	768.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
66	8	-2048.0	768.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
66	9	-1920.0	768.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
66	10	-1792.0	768.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
66	11	-1664.0	768.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
66	12	-1536.0	768.0	0.0	0.0	9	6	6	Zgrs	0	2	2		0
66	13	-1408.0	768.0	0.0	0.0	9	7	7	Zvin	0	2	2		0
66	14	-1280.0	768.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
66	15	-1152.0	768.0	0.0	0.0	9	10	10		0	2	2		0
66	16	-1024.0	768.0	0.0	0.0	9	76	12		4	2	2		0
66	17	-896.0	768.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
66	18	-768.0	768.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
66	19	-640.0	768.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
66	20	-512.0	768.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
66	21	-384.0	768.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
66	22	-256.0	768.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
66	23	-128.0	768.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
66	24	0.0	768.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
66	25	128.0	768.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
66	26	256.0	768.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
66	27	384.0	768.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
66	28	512.0	768.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
66	29	640.0	768.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
66	30	768.0	768.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
66	31	896.0	768.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
66	32	1024.0	768.0	0.0	0.0	9	12	12		0	2	2		0
66	33	1152.0	768.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
66	34	1280.0	768.0	0.0	0.0	9	44	12		2	2	2		0
66	35	1408.0	768.0	0.0	0.0	9	38	6	Zgrs	2	2	2		0
66	36	1536.0	768.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
66	37	1664.0	768.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
66	38	1792.0	768.0	0.0	0.0	9	44	12		2	2	2		0
66	39	1920.0	768.0	0.0	0.0	9	44	12		2	2	2		0
66	40	2048.0	768.0	0.0	0.0	9	73	9	Alvd	4	2	2		0
66	41	2176.0	768.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
66	42	2304.0	768.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
66	43	2432.0	768.0	0.0	0.0	9	45	13		2	2	2		0
66	44	2560.0	768.0	0.0	0.0	9	33	1	Zdtr	2	2	2		0
66	45	2688.0	768.0	0.0	0.0	9	73	9	Alvd	4	2	2		0
66	46	2816.0	768.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
66	47	2944.0	768.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
66	48	3072.0	768.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
66	49	3200.0	768.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
66	50	3328.0	768.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
66	51	3456.0	768.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
66	52	3584.0	768.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
66	53	3712.0	768.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
66	54	3840.0	768.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
66	55	3968.0	768.0	0.0	0.0	9	44	12		2	2	2		0
66	56	4096.0	768.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
66	57	4224.0	768.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
66	58	4352.0	768.0	0.0	0.0	0	17	1	Zdtr	1	2	2		0
66	59	4480.0	768.0	0.0	0.0	0	40	8	Ybtl	2	2	2		0
66	60	4608.0	768.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
66	61	4736.0	768.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
66	62	4864.0	768.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
66	63	4992.0	768.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
66	64	5120.0	768.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
66	65	5248.0	768.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
66	66	5376.0	768.0	0.0	0.0	9	44	12		2	2	2		0
66	67	5504.0	768.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
66	68	5632.0	768.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
66	69	5760.0	768.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
66	70	5888.0	768.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
66	71	6016.0	768.0	0.0	0.0	9	76	12		4	2	2		0
66	72	6144.0	768.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
66	73	6272.0	768.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
66	74	6400.0	768.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
66	75	6528.0	768.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
66	76	6656.0	768.0	0.0	0.0	9	45	13		2	2	2		0
66	77	6784.0	768.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
66	78	6912.0	768.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
66	79	7040.0	768.0	0.0	0.0	9	44	12		2	2	2		0
66	80	7168.0	768.0	0.0	0.0	9	41	9	Alvd	2	2	2		0
66	81	7296.0	768.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
66	82	7424.0	768.0	0.0	0.0	7	4	4	Zsan	0	2	2		0
66	83	7552.0	768.0	0.0	0.0	7	69	5	Zbkl	4	2	2		0
66	84	7680.0	768.0	0.0	0.0	6	32	0	Zdrt	2	2	2		0
66	85	7808.0	768.0	0.0	0.0	4	64	0	Zdrt	4	3	3		0
66	86	7936.0	768.0	0.0	0.0	4	36	4	Zsan	2	19	3		1
66	87	8064.0	768.0	0.0	0.0	4	36	4	Zsan	2	19	3		1
66	88	8192.0	768.0	0.0	0.0	4	8	8	Ybtl	0	19	3		1
67	0	-3072.0	896.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
67	1	-2944.0	896.0	0.0	0.0	9	1	1	Zdtr	0	2	2		0
67	2	-2816.0	896.0	0.0	0.0	9	14	14		0	2	2		0
67	3	-2688.0	896.0	0.0	0.0	9	44	12		2	2	2		0
67	4	-2560.0	896.0	0.0	0.0	9	12	12		0	2	2		0
67	5	-2432.0	896.0	0.0	0.0	9	44	12		2	2	2		0
67	6	-2304.0	896.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
67	7	-2176.0	896.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
67	8	-2048.0	896.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
67	9	-1920.0	896.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
67	10	-1792.0	896.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
67	11	-1664.0	896.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
67	12	-1536.0	896.0	0.0	0.0	9	76	12		4	2	2		0
67	13	-1408.0	896.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
67	14	-1280.0	896.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
67	15	-1152.0	896.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
67	16	-1024.0	896.0	0.0	0.0	9	76	12		4	2	2		0
67	17	-896.0	896.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
67	18	-768.0	896.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
67	19	-640.0	896.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
67	20	-512.0	896.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
67	21	-384.0	896.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
67	22	-256.0	896.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
67	23	-128.0	896.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
67	24	0.0	896.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
67	25	128.0	896.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
67	26	256.0	896.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
67	27	384.0	896.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
67	28	512.0	896.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
67	29	640.0	896.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
67	30	768.0	896.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
67	31	896.0	896.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
67	32	1024.0	896.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
67	33	1152.0	896.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
67	34	1280.0	896.0	0.0	0.0	9	76	12		4	2	2		0
67	35	1408.0	896.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
67	36	1536.0	896.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
67	37	1664.0	896.0	0.0	0.0	9	12	12		0	2	2		0
67	38	1792.0	896.0	0.0	0.0	9	45	13		2	2	2		0
67	39	1920.0	896.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
67	40	2048.0	896.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
67	41	2176.0	896.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
67	42	2304.0	896.0	0.0	0.0	9	17	1	Zdtr	1	2	2		0
67	43	2432.0	896.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
67	44	2560.0	896.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
67	45	2688.0	896.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
67	46	2816.0	896.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
67	47	2944.0	896.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
67	48	3072.0	896.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
67	49	3200.0	896.0	0.0	0.0	9	44	12		2	2	2		0
67	50	3328.0	896.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
67	51	3456.0	896.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
67	52	3584.0	896.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
67	53	3712.0	896.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
67	54	3840.0	896.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
67	55	3968.0	896.0	0.0	0.0	9	33	1	Zdtr	2	2	2		0
67	56	4096.0	896.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
67	57	4224.0	896.0	0.0	0.0	9	76	12		4	2	2		0
67	58	4352.0	896.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
67	59	4480.0	896.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
67	60	4608.0	896.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
67	61	4736.0	896.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
67	62	4864.0	896.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
67	63	4992.0	896.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
67	64	5120.0	896.0	0.0	0.0	9	74	10		4	2	2		0
67	65	5248.0	896.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
67	66	5376.0	896.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
67	67	5504.0	896.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
67	68	5632.0	896.0	0.0	0.0	9	46	14		2	2	2		0
67	69	5760.0	896.0	0.0	0.0	9	2	2	Zdrg	0	2	2		0
67	70	5888.0	896.0	0.0	0.0	9	44	12		2	2	2		0
67	71	6016.0	896.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
67	72	6144.0	896.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
67	73	6272.0	896.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
67	74	6400.0	896.0	0.0	0.0	9	76	12		4	2	2		0
67	75	6528.0	896.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
67	76	6656.0	896.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
67	77	6784.0	896.0	0.0	0.0	9	76	12		4	2	2		0
67	78	6912.0	896.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
67	79	7040.0	896.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
67	80	7168.0	896.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
67	81	7296.0	896.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
67	82	7424.0	896.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
67	83	7552.0	896.0	0.0	0.0	7	0	0	Zdrt	0	2	2		0
67	84	7680.0	896.0	0.0	0.0	6	72	8	Ybtl	4	2	2		0
67	85	7808.0	896.0	0.0	0.0	4	36	4	Zsan	2	3	3		0
67	86	7936.0	896.0	0.0	0.0	4	10	10		0	19	3		1
67	87	8064.0	896.0	0.0	0.0	4	78	14		4	19	3		1
67	88	8192.0	896.0	0.0	0.0	4	49	1	Zdtr	3	19	3		1
68	0	-3072.0	1024.0	0.0	0.0	9	44	12		2	2	2		0
68	1	-2944.0	1024.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
68	2	-2816.0	1024.0	0.0	0.0	9	77	13		4	2	2		0
68	3	-2688.0	1024.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
68	4	-2560.0	1024.0	0.0	0.0	9	11	11		0	2	2		0
68	5	-2432.0	1024.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
68	6	-2304.0	1024.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
68	7	-2176.0	1024.0	0.0	0.0	9	74	10		4	2	2		0
68	8	-2048.0	1024.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
68	9	-1920.0	1024.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
68	10	-1792.0	1024.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
68	11	-1664.0	1024.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
68	12	-1536.0	1024.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
68	13	-1408.0	1024.0	0.0	0.0	9	12	12		0	2	2		0
68	14	-1280.0	1024.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
68	15	-1152.0	1024.0	0.0	0.0	9	12	12		0	2	2		0
68	16	-1024.0	1024.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
68	17	-896.0	1024.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
68	18	-768.0	1024.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
68	19	-640.0	1024.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
68	20	-512.0	1024.0	0.0	0.0	9	68	4	Zsan	4	2	2		0
68	21	-384.0	1024.0	0.0	0.0	0	4	4	Zsan	0	2	2		0
68	22	-256.0	1024.0	0.0	0.0	0	64	0	Zdrt	4	2	2		0
68	23	-128.0	1024.0	0.0	0.0	9	10	10		0	2	2		0
68	24	0.0	1024.0	0.0	0.0	9	76	12		4	2	2		0
68	25	128.0	1024.0	0.0	0.0	9	7	7	Zvin	0	2	2		0
68	26	256.0	1024.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
68	27	384.0	1024.0	0.0	0.0	9	76	12		4	2	2		0
68	28	512.0	1024.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
68	29	640.0	1024.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
68	30	768.0	1024.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
68	31	896.0	1024.0	0.0	0.0	9	69	5	Zbkl	4	2	2		0
68	32	1024.0	1024.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
68	33	1152.0	1024.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
68	34	1280.0	1024.0	0.0	0.0	9	42	10		2	2	2		0
68	35	1408.0	1024.0	0.0	0.0	9	76	12		4	2	2		0
68	36	1536.0	1024.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
68	37	1664.0	1024.0	0.0	0.0	9	16	0	Zdrt	1	2	2		0
68	38	1792.0	1024.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
68	39	1920.0	1024.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
68	40	2048.0	1024.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
68	41	2176.0	1024.0	0.0	0.0	9	38	6	Zgrs	2	2	2		0
68	42	2304.0	1024.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
68	43	2432.0	1024.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
68	44	2560.0	1024.0	0.0	0.0	9	47	15		2	2	2		0
68	45	2688.0	1024.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
68	46	2816.0	1024.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
68	47	2944.0	1024.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
68	48	3072.0	1024.0	0.0	0.0	9	4	4	Zsan	0	2	2		0
68	49	3200.0	1024.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
68	50	3328.0	1024.0	0.0	0.0	9	44	12		2	2	2		0
68	51	3456.0	1024.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
68	52	3584.0	1024.0	0.0	0.0	9	45	13		2	2	2		0
68	53	3712.0	1024.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
68	54	3840.0	1024.0	0.0	0.0	9	12	12		0	2	2		0
68	55	3968.0	1024.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
68	56	4096.0	1024.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
68	57	4224.0	1024.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
68	58	4352.0	1024.0	0.0	0.0	9	37	5	Zbkl	2	2	2		0
68	59	4480.0	1024.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
68	60	4608.0	1024.0	0.0	0.0	9	72	8	Ybtl	4	2	2		0
68	61	4736.0	1024.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
68	62	4864.0	1024.0	0.0	0.0	9	32	0	Zdrt	2	2	2		0
68	63	4992.0	1024.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
68	64	5120.0	1024.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
68	65	5248.0	1024.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
68	66	5376.0	1024.0	0.0	0.0	9	81	1	Zdtr	5	2	2		0
68	67	5504.0	1024.0	0.0	0.0	9	36	4	Zsan	2	2	2		0
68	68	5632.0	1024.0	0.0	0.0	9	76	12		4	2	2		0
68	69	5760.0	1024.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
68	70	5888.0	1024.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
68	71	6016.0	1024.0	0.0	0.0	9	12	12		0	2	2		0
68	72	6144.0	1024.0	0.0	0.0	9	8	8	Ybtl	0	2	2		0
68	73	6272.0	1024.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
68	74	6400.0	1024.0	0.0	0.0	9	37	5	Zbkl	2	2	2		0
68	75	6528.0	1024.0	0.0	0.0	9	64	0	Zdrt	4	2	2		0
68	76	6656.0	1024.0	0.0	0.0	9	80	0	Zdrt	5	2	2		0
68	77	6784.0	1024.0	0.0	0.0	9	49	1	Zdtr	3	2	2		0
68	78	6912.0	1024.0	0.0	0.0	9	40	8	Ybtl	2	2	2		0
68	79	7040.0	1024.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
68	80	7168.0	1024.0	0.0	0.0	9	76	12		4	2	2		0
68	81	7296.0	1024.0	0.0	0.0	9	48	0	Zdrt	3	2	2		0
68	82	7424.0	1024.0	0.0	0.0	9	44	12		2	2	2		0
68	83	7552.0	1024.0	0.0	0.0	7	48	0	Zdrt	3	2	2		0
68	84	7680.0	1024.0	0.0	0.0	6	49	1	Zdtr	3	2	2		0
68	85	7808.0	1024.0	0.0	0.0	4	32	0	Zdrt	2	3	3		0
68	86	7936.0	1024.0	0.0	0.0	4	17	1	Zdtr	1	19	3		1
68	87	8064.0	1024.0	0.0	0.0	4	0	0	Zdrt	0	19	3		1
68	88	8192.0	1024.0	0.0	0.0	4	40	8	Ybtl	2	19	3		1
69	0	-3072.0	1152.0	0.0	0.0	9	0	0	Zdrt	0	2	2		0
69	1	-2944.0	1152.0	0.0	0.0	9	73	9	Alvd	4	2	2		0
69	2	-2816.0	1152.0	0.0	0.0	9	73	9	Alvd	4	2	2		0
